Path,Server,Location,Branch,SubBranch,ControlProgram,Point,Zone,BacnetAddress,BacnetDevId,BacnetObjectType,PointType,ComponentId,PathMappingsId
#sav-b25-b/m322,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Equipment 050D SAV-B25-B","Flow Difference",1_2,20613:25,25,BAV,3,80,62
#sav-b25-b/m328,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Equipment 050D SAV-B25-B","Exhaust Flow Stpt",1_2,20613:25,28,BAV,3,80,63
#sav-b26-a_/cl_pct_tn,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Instrument 050F SAV-B26-A",Clg%,1_2,20613:26,2,BAV,3,81,65
#sav-b26-a_/cl_stpt_tn,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Instrument 050F SAV-B26-A","Clg Stpt",1_2,20613:26,5,BAV,3,81,67
#sav-b26-a_/ht_pct_tn,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Instrument 050F SAV-B26-A",Htg%,1_2,20613:26,9,BAV,3,81,66
#sav-b26-a_/ht_stpt_tn,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Instrument 050F SAV-B26-A","Htg Stpt",1_2,20613:26,8,BAV,3,81,68
#sav-b26-a_/lstat/zone_temp,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Instrument 050F SAV-B26-A","Zone Temp / Zone Temp",1_2,20613:26,1,BAI,2,81,69
#sav-b26-a_/m277,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Instrument 050F SAV-B26-A","GEX Dmpr Pos",1_2,20613:26,3,BAV,3,81,56
#sav-b26-a_/m285,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Instrument 050F SAV-B26-A","Cool Requests",1_2,20613:26,4,BAV,3,81,57
#sav-b26-a_/m288,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Instrument 050F SAV-B26-A","Heat Requests",1_2,20613:26,7,BAV,3,81,58
#sav-b26-a_/m310,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Instrument 050F SAV-B26-A","SAV Dmpr Pos",1_2,20613:26,20,BAV,3,81,59
#sav-b26-a_/m318,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Instrument 050F SAV-B26-A","Exhaust Flow",1_2,20613:26,23,BAV,3,81,60
#sav-b26-a_/m320,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Instrument 050F SAV-B26-A","Supply Flow",1_2,20613:26,24,BAV,3,81,61
#sav-b26-a_/m322,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Instrument 050F SAV-B26-A","Flow Difference",1_2,20613:26,25,BAV,3,81,62
#sav-b26-a_/m328,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Instrument 050F SAV-B26-A","Exhaust Flow Stpt",1_2,20613:26,28,BAV,3,81,63
#sav-b27-e_/cl_pct_tn,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Engineering 050 West SAV-B27-E",Clg%,1_2,20613:27,2,BAV,3,82,65
#sav-b27-e_/cl_stpt_tn,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Engineering 050 West SAV-B27-E","Clg Stpt",1_2,20613:27,5,BAV,3,82,67
#sav-b27-e_/ht_pct_tn,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Engineering 050 West SAV-B27-E",Htg%,1_2,20613:27,9,BAV,3,82,66
#sav-b27-e_/ht_stpt_tn,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Engineering 050 West SAV-B27-E","Htg Stpt",1_2,20613:27,8,BAV,3,82,68
#sav-b27-e_/lstat/zone_temp,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Engineering 050 West SAV-B27-E","Zone Temp / Zone Temp",1_2,20613:27,1,BAI,2,82,69
#sav-b27-e_/m277,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Engineering 050 West SAV-B27-E","GEX Dmpr Pos",1_2,20613:27,3,BAV,3,82,56
#sav-b27-e_/m285,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Engineering 050 West SAV-B27-E","Cool Requests",1_2,20613:27,4,BAV,3,82,57
#sav-b27-e_/m288,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Engineering 050 West SAV-B27-E","Heat Requests",1_2,20613:27,7,BAV,3,82,58
#sav-b27-e_/m310,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Engineering 050 West SAV-B27-E","SAV Dmpr Pos",1_2,20613:27,20,BAV,3,82,59
#sav-b27-e_/m318,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Engineering 050 West SAV-B27-E","Exhaust Flow",1_2,20613:27,23,BAV,3,82,60
#sav-b27-e_/m320,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Engineering 050 West SAV-B27-E","Supply Flow",1_2,20613:27,24,BAV,3,82,61
#sav-b27-e_/m322,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Engineering 050 West SAV-B27-E","Flow Difference",1_2,20613:27,25,BAV,3,82,62
#sav-b27-e_/m328,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Engineering 050 West SAV-B27-E","Exhaust Flow Stpt",1_2,20613:27,28,BAV,3,82,63
#sav-b28-e_/cl_pct_tn,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Engineering 050 East SAV-B28-E",Clg%,1_2,20613:28,2,BAV,3,83,65
#sav-b28-e_/cl_stpt_tn,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Engineering 050 East SAV-B28-E","Clg Stpt",1_2,20613:28,5,BAV,3,83,67
#sav-b28-e_/ht_pct_tn,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Engineering 050 East SAV-B28-E",Htg%,1_2,20613:28,9,BAV,3,83,66
#sav-b28-e_/ht_stpt_tn,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Engineering 050 East SAV-B28-E","Htg Stpt",1_2,20613:28,8,BAV,3,83,68
#sav-b28-e_/lstat/zone_temp,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Engineering 050 East SAV-B28-E","Zone Temp / Zone Temp",1_2,20613:28,1,BAI,2,83,69
#sav-b28-e_/m277,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Engineering 050 East SAV-B28-E","GEX Dmpr Pos",1_2,20613:28,3,BAV,3,83,56
#sav-b28-e_/m285,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Engineering 050 East SAV-B28-E","Cool Requests",1_2,20613:28,4,BAV,3,83,57
#sav-b28-e_/m288,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Engineering 050 East SAV-B28-E","Heat Requests",1_2,20613:28,7,BAV,3,83,58
#sav-b28-e_/m310,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Engineering 050 East SAV-B28-E","SAV Dmpr Pos",1_2,20613:28,20,BAV,3,83,59
#sav-b28-e_/m318,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Engineering 050 East SAV-B28-E","Exhaust Flow",1_2,20613:28,23,BAV,3,83,60
#sav-b28-e_/m320,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Engineering 050 East SAV-B28-E","Supply Flow",1_2,20613:28,24,BAV,3,83,61
#sav-b28-e_/m322,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Engineering 050 East SAV-B28-E","Flow Difference",1_2,20613:28,25,BAV,3,83,62
#sav-b28-e_/m328,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Engineering 050 East SAV-B28-E","Exhaust Flow Stpt",1_2,20613:28,28,BAV,3,83,63
#sav-b29-b_/cl_pct_tn,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Support 050A SAV-B29-B",Clg%,1_2,20613:29,2,BAV,3,84,65
#sav-b29-b_/cl_stpt_tn,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Support 050A SAV-B29-B","Clg Stpt",1_2,20613:29,5,BAV,3,84,67
#sav-b29-b_/ht_pct_tn,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Support 050A SAV-B29-B",Htg%,1_2,20613:29,9,BAV,3,84,66
#sav-b29-b_/ht_stpt_tn,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Support 050A SAV-B29-B","Htg Stpt",1_2,20613:29,8,BAV,3,84,68
#sav-b29-b_/lstat/zone_temp,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Support 050A SAV-B29-B","Zone Temp / Zone Temp",1_2,20613:29,1,BAI,2,84,69
#sav-b29-b_/m277,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Support 050A SAV-B29-B","GEX Dmpr Pos",1_2,20613:29,3,BAV,3,84,56
#sav-b29-b_/m285,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Support 050A SAV-B29-B","Cool Requests",1_2,20613:29,4,BAV,3,84,57
#sav-b29-b_/m288,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Support 050A SAV-B29-B","Heat Requests",1_2,20613:29,7,BAV,3,84,58
#sav-b29-b_/m310,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Support 050A SAV-B29-B","SAV Dmpr Pos",1_2,20613:29,20,BAV,3,84,59
#sav-b29-b_/m318,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Support 050A SAV-B29-B","Exhaust Flow",1_2,20613:29,23,BAV,3,84,60
#sav-b29-b_/m320,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Support 050A SAV-B29-B","Supply Flow",1_2,20613:29,24,BAV,3,84,61
#sav-b29-b_/m322,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Support 050A SAV-B29-B","Flow Difference",1_2,20613:29,25,BAV,3,84,62
#sav-b29-b_/m328,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Support 050A SAV-B29-B","Exhaust Flow Stpt",1_2,20613:29,28,BAV,3,84,63
#sav-b3-b/cl_pct_tn,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Imaging 090 SAV-B3-B",Clg%,1_2,20613:3,2,BAV,3,85,65
#sav-b3-b/cl_stpt_tn,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Imaging 090 SAV-B3-B","Clg Stpt",1_2,20613:3,5,BAV,3,85,67
#sav-b3-b/ht_pct_tn,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Imaging 090 SAV-B3-B",Htg%,1_2,20613:3,9,BAV,3,85,66
#sav-b3-b/ht_stpt_tn,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Imaging 090 SAV-B3-B","Htg Stpt",1_2,20613:3,8,BAV,3,85,68
#sav-b3-b/hw_valve,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Imaging 090 SAV-B3-B","HW Valve",1_2,20613:3,2,BAO,2,171,12
#sav-b3-b/lstat/zone_temp,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Imaging 090 SAV-B3-B","Zone Temp / Zone Temp",1_2,20613:3,1,BAI,2,85,69
#sav-b3-b/m277,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Imaging 090 SAV-B3-B","GEX Dmpr Pos",1_2,20613:3,3,BAV,3,85,56
#sav-b3-b/m285,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Imaging 090 SAV-B3-B","Cool Requests",1_2,20613:3,4,BAV,3,85,57
#sav-b3-b/m288,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Imaging 090 SAV-B3-B","Heat Requests",1_2,20613:3,7,BAV,3,85,58
#sav-b3-b/m310,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Imaging 090 SAV-B3-B","SAV Dmpr Pos",1_2,20613:3,20,BAV,3,85,59
#sav-b3-b/m318,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Imaging 090 SAV-B3-B","Exhaust Flow",1_2,20613:3,23,BAV,3,85,60
#sav-b3-b/m320,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Imaging 090 SAV-B3-B","Supply Flow",1_2,20613:3,24,BAV,3,85,61
#sav-b3-b/m322,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Imaging 090 SAV-B3-B","Flow Difference",1_2,20613:3,25,BAV,3,85,62
#sav-b3-b/m328,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Imaging 090 SAV-B3-B","Exhaust Flow Stpt",1_2,20613:3,28,BAV,3,85,63
#sav-b30-a_/cl_pct_tn,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Instrument 050C SAV-B30-A",Clg%,1_2,20613:30,2,BAV,3,86,65
#sav-b30-a_/cl_stpt_tn,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Instrument 050C SAV-B30-A","Clg Stpt",1_2,20613:30,5,BAV,3,86,67
#sav-b30-a_/ht_pct_tn,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Instrument 050C SAV-B30-A",Htg%,1_2,20613:30,9,BAV,3,86,66
#sav-b30-a_/ht_stpt_tn,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Instrument 050C SAV-B30-A","Htg Stpt",1_2,20613:30,8,BAV,3,86,68
#sav-b30-a_/lstat/zone_temp,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Instrument 050C SAV-B30-A","Zone Temp / Zone Temp",1_2,20613:30,1,BAI,2,86,69
#sav-b30-a_/m277,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Instrument 050C SAV-B30-A","GEX Dmpr Pos",1_2,20613:30,3,BAV,3,86,56
#sav-b30-a_/m285,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Instrument 050C SAV-B30-A","Cool Requests",1_2,20613:30,4,BAV,3,86,57
#sav-b30-a_/m288,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Instrument 050C SAV-B30-A","Heat Requests",1_2,20613:30,7,BAV,3,86,58
#sav-b30-a_/m310,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Instrument 050C SAV-B30-A","SAV Dmpr Pos",1_2,20613:30,20,BAV,3,86,59
#sav-b30-a_/m318,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Instrument 050C SAV-B30-A","Exhaust Flow",1_2,20613:30,23,BAV,3,86,60
#sav-b30-a_/m320,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Instrument 050C SAV-B30-A","Supply Flow",1_2,20613:30,24,BAV,3,86,61
#sav-b30-a_/m322,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Instrument 050C SAV-B30-A","Flow Difference",1_2,20613:30,25,BAV,3,86,62
#sav-b30-a_/m328,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Instrument 050C SAV-B30-A","Exhaust Flow Stpt",1_2,20613:30,28,BAV,3,86,63
#sav-b31-a_/cl_pct_tn,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Computation 050B SAV-B31-A",Clg%,1_2,20613:31,2,BAV,3,87,65
#sav-b31-a_/cl_stpt_tn,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Computation 050B SAV-B31-A","Clg Stpt",1_2,20613:31,5,BAV,3,87,67
#sav-b31-a_/ht_pct_tn,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Computation 050B SAV-B31-A",Htg%,1_2,20613:31,9,BAV,3,87,66
#sav-b31-a_/ht_stpt_tn,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Computation 050B SAV-B31-A","Htg Stpt",1_2,20613:31,8,BAV,3,87,68
#sav-b31-a_/lstat/zone_temp,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Computation 050B SAV-B31-A","Zone Temp / Zone Temp",1_2,20613:31,1,BAI,2,87,69
#sav-b31-a_/m277,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Computation 050B SAV-B31-A","GEX Dmpr Pos",1_2,20613:31,3,BAV,3,87,56
#sav-b31-a_/m285,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Computation 050B SAV-B31-A","Cool Requests",1_2,20613:31,4,BAV,3,87,57
#sav-b31-a_/m288,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Computation 050B SAV-B31-A","Heat Requests",1_2,20613:31,7,BAV,3,87,58
#sav-b31-a_/m310,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Computation 050B SAV-B31-A","SAV Dmpr Pos",1_2,20613:31,20,BAV,3,87,59
#sav-b31-a_/m318,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Computation 050B SAV-B31-A","Exhaust Flow",1_2,20613:31,23,BAV,3,87,60
#sav-b31-a_/m320,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Computation 050B SAV-B31-A","Supply Flow",1_2,20613:31,24,BAV,3,87,61
#sav-b31-a_/m322,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Computation 050B SAV-B31-A","Flow Difference",1_2,20613:31,25,BAV,3,87,62
#sav-b31-a_/m328,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Computation 050B SAV-B31-A","Exhaust Flow Stpt",1_2,20613:31,28,BAV,3,87,63
#sav-b32-b_/cl_pct_tn,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Equipment 050E SAV-B32-B",Clg%,1_2,20613:32,2,BAV,3,88,65
#sav-b32-b_/cl_stpt_tn,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Equipment 050E SAV-B32-B","Clg Stpt",1_2,20613:32,5,BAV,3,88,67
#sav-b32-b_/ht_pct_tn,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Equipment 050E SAV-B32-B",Htg%,1_2,20613:32,9,BAV,3,88,66
#sav-b32-b_/ht_stpt_tn,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Equipment 050E SAV-B32-B","Htg Stpt",1_2,20613:32,8,BAV,3,88,68
#sav-b32-b_/lstat/zone_temp,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Equipment 050E SAV-B32-B","Zone Temp / Zone Temp",1_2,20613:32,1,BAI,2,88,69
#sav-b32-b_/m277,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Equipment 050E SAV-B32-B","GEX Dmpr Pos",1_2,20613:32,3,BAV,3,88,56
#sav-b32-b_/m285,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Equipment 050E SAV-B32-B","Cool Requests",1_2,20613:32,4,BAV,3,88,57
#sav-b32-b_/m288,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Equipment 050E SAV-B32-B","Heat Requests",1_2,20613:32,7,BAV,3,88,58
#sav-b32-b_/m310,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Equipment 050E SAV-B32-B","SAV Dmpr Pos",1_2,20613:32,20,BAV,3,88,59
#sav-b32-b_/m318,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Equipment 050E SAV-B32-B","Exhaust Flow",1_2,20613:32,23,BAV,3,88,60
#sav-b32-b_/m320,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Equipment 050E SAV-B32-B","Supply Flow",1_2,20613:32,24,BAV,3,88,61
#sav-b32-b_/m322,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Equipment 050E SAV-B32-B","Flow Difference",1_2,20613:32,25,BAV,3,88,62
#sav-b32-b_/m328,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Equipment 050E SAV-B32-B","Exhaust Flow Stpt",1_2,20613:32,28,BAV,3,88,63
#sav-b33-a_/cl_pct_tn,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Server Tech 030 SAV-B33-A",Clg%,1_2,20613:33,2,BAV,3,89,65
#sav-b33-a_/cl_stpt_tn,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Server Tech 030 SAV-B33-A","Clg Stpt",1_2,20613:33,5,BAV,3,89,67
#sav-b33-a_/ht_pct_tn,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Server Tech 030 SAV-B33-A",Htg%,1_2,20613:33,9,BAV,3,89,66
#sav-b33-a_/ht_stpt_tn,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Server Tech 030 SAV-B33-A","Htg Stpt",1_2,20613:33,8,BAV,3,89,68
#sav-b33-a_/lstat/zone_temp,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Server Tech 030 SAV-B33-A","Zone Temp / Zone Temp",1_2,20613:33,1,BAI,2,89,69
#sav-b33-a_/m277,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Server Tech 030 SAV-B33-A","GEX Dmpr Pos",1_2,20613:33,3,BAV,3,89,56
#sav-b33-a_/m285,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Server Tech 030 SAV-B33-A","Cool Requests",1_2,20613:33,4,BAV,3,89,57
#sav-b33-a_/m288,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Server Tech 030 SAV-B33-A","Heat Requests",1_2,20613:33,7,BAV,3,89,58
#sav-b33-a_/m310,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Server Tech 030 SAV-B33-A","SAV Dmpr Pos",1_2,20613:33,20,BAV,3,89,59
#sav-b33-a_/m318,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Server Tech 030 SAV-B33-A","Exhaust Flow",1_2,20613:33,23,BAV,3,89,60
#sav-b33-a_/m320,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Server Tech 030 SAV-B33-A","Supply Flow",1_2,20613:33,24,BAV,3,89,61
#sav-b33-a_/m322,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Server Tech 030 SAV-B33-A","Flow Difference",1_2,20613:33,25,BAV,3,89,62
#sav-b33-a_/m328,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Server Tech 030 SAV-B33-A","Exhaust Flow Stpt",1_2,20613:33,28,BAV,3,89,63
#sav-b37-d_/cl_pct_tn,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Mass Spec 024 SAV-B37-D",Clg%,1_2,20604:12,2,BAV,3,90,65
#sav-b37-d_/cl_stpt_tn,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Mass Spec 024 SAV-B37-D","Clg Stpt",1_2,20604:12,5,BAV,3,90,67
#sav-b37-d_/ht_pct_tn,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Mass Spec 024 SAV-B37-D",Htg%,1_2,20604:12,9,BAV,3,90,66
#sav-b37-d_/ht_stpt_tn,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Mass Spec 024 SAV-B37-D","Htg Stpt",1_2,20604:12,8,BAV,3,90,68
#sav-b37-d_/lstat/zone_temp,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Mass Spec 024 SAV-B37-D","Zone Temp / Zone Temp",1_2,20604:12,1,BAI,2,90,69
#sav-b37-d_/m277,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Mass Spec 024 SAV-B37-D","GEX Dmpr Pos",1_2,20604:12,3,BAV,4,90,56
#sav-b37-d_/m285,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Mass Spec 024 SAV-B37-D","Cool Requests",1_2,20604:12,4,BAV,3,90,57
#sav-b37-d_/m288,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Mass Spec 024 SAV-B37-D","Heat Requests",1_2,20604:12,7,BAV,3,90,58
#sav-b37-d_/m310,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Mass Spec 024 SAV-B37-D","SAV Dmpr Pos",1_2,20604:12,20,BAV,3,90,59
#sav-b37-d_/m318,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Mass Spec 024 SAV-B37-D","Exhaust Flow",1_2,20604:12,23,BAV,3,90,60
#sav-b37-d_/m320,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Mass Spec 024 SAV-B37-D","Supply Flow",1_2,20604:12,24,BAV,3,90,61
#sav-b37-d_/m322,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Mass Spec 024 SAV-B37-D","Flow Difference",1_2,20604:12,25,BAV,3,90,62
#sav-b37-d_/m328,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","Mass Spec 024 SAV-B37-D","Exhaust Flow Stpt",1_2,20604:12,28,BAV,3,90,63
#sav-b38-a_/cl_pct_tn,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","NMR Pumps 020C SAV-B38-A",Clg%,1_2,20604:13,2,BAV,3,91,65
#sav-b38-a_/cl_stpt_tn,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","NMR Pumps 020C SAV-B38-A","Clg Stpt",1_2,20604:13,5,BAV,3,91,67
#sav-b38-a_/ht_pct_tn,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","NMR Pumps 020C SAV-B38-A",Htg%,1_2,20604:13,9,BAV,3,91,66
#sav-b38-a_/ht_stpt_tn,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","NMR Pumps 020C SAV-B38-A","Htg Stpt",1_2,20604:13,8,BAV,3,91,68
#sav-b38-a_/lstat/zone_temp,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","NMR Pumps 020C SAV-B38-A","Zone Temp / Zone Temp",1_2,20604:13,1,BAI,2,91,69
#sav-b38-a_/m277,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","NMR Pumps 020C SAV-B38-A","GEX Dmpr Pos",1_2,20604:13,3,BAV,3,91,56
#sav-b38-a_/m285,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","NMR Pumps 020C SAV-B38-A","Cool Requests",1_2,20604:13,4,BAV,3,91,57
#sav-b38-a_/m288,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","NMR Pumps 020C SAV-B38-A","Heat Requests",1_2,20604:13,7,BAV,3,91,58
#sav-b38-a_/m310,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","NMR Pumps 020C SAV-B38-A","SAV Dmpr Pos",1_2,20604:13,20,BAV,3,91,59
#sav-b38-a_/m318,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","NMR Pumps 020C SAV-B38-A","Exhaust Flow",1_2,20604:13,23,BAV,3,91,60
#sav-b38-a_/m320,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","NMR Pumps 020C SAV-B38-A","Supply Flow",1_2,20604:13,24,BAV,3,91,61
#sav-b38-a_/m322,10.20.0.47,"Science & Engineering 2: 0206",Basement,"Long Bar","NMR Pumps 020C SAV-B38-A","Flow Difference",1_2,20604:13,25,BAV,3,91,62
